proposicao_id,descricao
2406005,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei Complementar nº 175, de 2023, adotada pelo relator da Comissão de Saúde. Sim: 426; não: 4; total: 430."
2406038,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei Complementar nº 175, de 2023, adotada pelo relator da Comissão de Saúde. Sim: 426; não: 4; total: 430."
2415318,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei Complementar nº 175, de 2023, adotada pelo relator da Comissão de Saúde. Sim: 426; não: 4; total: 430."
2418252,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei Complementar nº 175, de 2023, adotada pelo relator da Comissão de Saúde. Sim: 426; não: 4; total: 430."
2418365,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei Complementar nº 175, de 2023, adotada pelo relator da Comissão de Saúde. Sim: 426; não: 4; total: 430."
2418370,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei Complementar nº 175, de 2023, adotada pelo relator da Comissão de Saúde. Sim: 426; não: 4; total: 430."
2418371,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei Complementar nº 175, de 2023, adotada pelo relator da Comissão de Saúde. Sim: 426; não: 4; total: 430."
2418372,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei Complementar nº 175, de 2023, adotada pelo relator da Comissão de Saúde. Sim: 426; não: 4; total: 430."
2418373,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei Complementar nº 175, de 2023, adotada pelo relator da Comissão de Saúde. Sim: 426; não: 4; total: 430."
2418374,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei Complementar nº 175, de 2023, adotada pelo relator da Comissão de Saúde. Sim: 426; não: 4; total: 430."
2418375,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei Complementar nº 175, de 2023, adotada pelo relator da Comissão de Saúde. Sim: 426; não: 4; total: 430."
2418385,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei Complementar nº 175, de 2023, adotada pelo relator da Comissão de Saúde. Sim: 426; não: 4; total: 430."
2418386,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei Complementar nº 175, de 2023, adotada pelo relator da Comissão de Saúde. Sim: 426; não: 4; total: 430."
2418399,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei Complementar nº 175, de 2023, adotada pelo relator da Comissão de Saúde. Sim: 426; não: 4; total: 430."
2418405,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei Complementar nº 175, de 2023, adotada pelo relator da Comissão de Saúde. Sim: 426; não: 4; total: 430."
2418427,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei Complementar nº 175, de 2023, adotada pelo relator da Comissão de Saúde. Sim: 426; não: 4; total: 430."
2418428,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei Complementar nº 175, de 2023, adotada pelo relator da Comissão de Saúde. Sim: 426; não: 4; total: 430."
2418430,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei Complementar nº 175, de 2023, adotada pelo relator da Comissão de Saúde. Sim: 426; não: 4; total: 430."
2418431,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei Complementar nº 175, de 2023, adotada pelo relator da Comissão de Saúde. Sim: 426; não: 4; total: 430."
2418432,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei Complementar nº 175, de 2023, adotada pelo relator da Comissão de Saúde. Sim: 426; não: 4; total: 430."
2418434,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei Complementar nº 175, de 2023, adotada pelo relator da Comissão de Saúde. Sim: 426; não: 4; total: 430."
2418584,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei Complementar nº 175, de 2023, adotada pelo relator da Comissão de Saúde. Sim: 426; não: 4; total: 430."
2399397,"Aprovada a Redação Final assinada pelo relator, Dep. Leo Prates (PDT-BA)."
2406005,"Aprovada a Redação Final assinada pelo relator, Dep. Leo Prates (PDT-BA)."
2406038,"Aprovada a Redação Final assinada pelo relator, Dep. Leo Prates (PDT-BA)."
2415318,"Aprovada a Redação Final assinada pelo relator, Dep. Leo Prates (PDT-BA)."
2418252,"Aprovada a Redação Final assinada pelo relator, Dep. Leo Prates (PDT-BA)."
2418365,"Aprovada a Redação Final assinada pelo relator, Dep. Leo Prates (PDT-BA)."
2418370,"Aprovada a Redação Final assinada pelo relator, Dep. Leo Prates (PDT-BA)."
2418371,"Aprovada a Redação Final assinada pelo relator, Dep. Leo Prates (PDT-BA)."
2418372,"Aprovada a Redação Final assinada pelo relator, Dep. Leo Prates (PDT-BA)."
2418373,"Aprovada a Redação Final assinada pelo relator, Dep. Leo Prates (PDT-BA)."
2418374,"Aprovada a Redação Final assinada pelo relator, Dep. Leo Prates (PDT-BA)."
2418375,"Aprovada a Redação Final assinada pelo relator, Dep. Leo Prates (PDT-BA)."
2418385,"Aprovada a Redação Final assinada pelo relator, Dep. Leo Prates (PDT-BA)."
2418386,"Aprovada a Redação Final assinada pelo relator, Dep. Leo Prates (PDT-BA)."
2418399,"Aprovada a Redação Final assinada pelo relator, Dep. Leo Prates (PDT-BA)."
2418405,"Aprovada a Redação Final assinada pelo relator, Dep. Leo Prates (PDT-BA)."
2418427,"Aprovada a Redação Final assinada pelo relator, Dep. Leo Prates (PDT-BA)."
2418428,"Aprovada a Redação Final assinada pelo relator, Dep. Leo Prates (PDT-BA)."
2418430,"Aprovada a Redação Final assinada pelo relator, Dep. Leo Prates (PDT-BA)."
2418431,"Aprovada a Redação Final assinada pelo relator, Dep. Leo Prates (PDT-BA)."
2418432,"Aprovada a Redação Final assinada pelo relator, Dep. Leo Prates (PDT-BA)."
2418434,"Aprovada a Redação Final assinada pelo relator, Dep. Leo Prates (PDT-BA)."
2418584,"Aprovada a Redação Final assinada pelo relator, Dep. Leo Prates (PDT-BA)."
2418477,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista de Planos, Orçamentos Públicos e Fiscalização, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 425; total: 425."
2418477,"Aprovada a Medida Provisória nº 1.188, de 2023."
2418477,"Aprovada a Redação Final assinada pelo relator-revisor, Dep. Bohn Gass  (PT-RS)."
2411815,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 413; não: 13; abstenção: 1; total: 427.
2418506,"Aprovado o Projeto de Decreto Legislativo nº 215, de 2022."
2418506,"Aprovada a Redação Final, assinada pela Relatora, Dep. Laura Carneiro (PSD/RJ)."
2409018,"Aprovado o Parecer do Relator, Dep. Dr. Fernando Máximo."
2418665,"Aprovado o Parecer do Relator, Dep. Dr. Fernando Máximo."
2379378,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 2542/2023.
2379378,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 258; não: 164; abstenção: 3; total: 425.
2384242,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD)."
2415411,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 4403/2023.
2416381,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 4403/2023.
2416382,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 4403/2023.
2416383,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 4403/2023.
2416384,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 4403/2023.
2416385,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 4403/2023.
2416388,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 4403/2023.
2416417,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 4403/2023.
2416457,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 4403/2023.
2418764,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 4403/2023.
2403068,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 3912/2023.
2398668,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD)."
2418098,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD)."
2418419,Aprovado o Requerimento de Urgência (Art. 155 do RICD).
2418650,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD)."
615606,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 81/2024, por ter sido aprovado o REQ 291/2024 que está apensado ao primeiro."
2366498,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 9.543, de 2018, adotada pelo relator da Comissão de Minas e Energia. Sim: 325; não: 97; abstenção: 1; total: 423."
2382832,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 9.543, de 2018, adotada pelo relator da Comissão de Minas e Energia. Sim: 325; não: 97; abstenção: 1; total: 423."
2418888,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 9.543, de 2018, adotada pelo relator da Comissão de Minas e Energia. Sim: 325; não: 97; abstenção: 1; total: 423."
2418950,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 9.543, de 2018, adotada pelo relator da Comissão de Minas e Energia. Sim: 325; não: 97; abstenção: 1; total: 423."
2418951,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 9.543, de 2018, adotada pelo relator da Comissão de Minas e Energia. Sim: 325; não: 97; abstenção: 1; total: 423."
2418952,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 9.543, de 2018, adotada pelo relator da Comissão de Minas e Energia. Sim: 325; não: 97; abstenção: 1; total: 423."
2418954,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 9.543, de 2018, adotada pelo relator da Comissão de Minas e Energia. Sim: 325; não: 97; abstenção: 1; total: 423."
2418956,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 9.543, de 2018, adotada pelo relator da Comissão de Minas e Energia. Sim: 325; não: 97; abstenção: 1; total: 423."
2418967,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 9.543, de 2018, adotada pelo relator da Comissão de Minas e Energia. Sim: 325; não: 97; abstenção: 1; total: 423."
2418969,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 9.543, de 2018, adotada pelo relator da Comissão de Minas e Energia. Sim: 325; não: 97; abstenção: 1; total: 423."
2418970,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 9.543, de 2018, adotada pelo relator da Comissão de Minas e Energia. Sim: 325; não: 97; abstenção: 1; total: 423."
2418971,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 9.543, de 2018, adotada pelo relator da Comissão de Minas e Energia. Sim: 325; não: 97; abstenção: 1; total: 423."
2418996,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 9.543, de 2018, adotada pelo relator da Comissão de Minas e Energia. Sim: 325; não: 97; abstenção: 1; total: 423."
2419569,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 9.543, de 2018, adotada pelo relator da Comissão de Minas e Energia. Sim: 325; não: 97; abstenção: 1; total: 423."
2366498,"Aprovada a Redação Final assinada pelo Relator, Dep. Pedro Campos (PSB-PE)."
2382832,"Aprovada a Redação Final assinada pelo Relator, Dep. Pedro Campos (PSB-PE)."
2418888,"Aprovada a Redação Final assinada pelo Relator, Dep. Pedro Campos (PSB-PE)."
2418950,"Aprovada a Redação Final assinada pelo Relator, Dep. Pedro Campos (PSB-PE)."
2418951,"Aprovada a Redação Final assinada pelo Relator, Dep. Pedro Campos (PSB-PE)."
2418952,"Aprovada a Redação Final assinada pelo Relator, Dep. Pedro Campos (PSB-PE)."
2418954,"Aprovada a Redação Final assinada pelo Relator, Dep. Pedro Campos (PSB-PE)."
2418956,"Aprovada a Redação Final assinada pelo Relator, Dep. Pedro Campos (PSB-PE)."
2418967,"Aprovada a Redação Final assinada pelo Relator, Dep. Pedro Campos (PSB-PE)."
2418969,"Aprovada a Redação Final assinada pelo Relator, Dep. Pedro Campos (PSB-PE)."
2418970,"Aprovada a Redação Final assinada pelo Relator, Dep. Pedro Campos (PSB-PE)."
2418971,"Aprovada a Redação Final assinada pelo Relator, Dep. Pedro Campos (PSB-PE)."
2418996,"Aprovada a Redação Final assinada pelo Relator, Dep. Pedro Campos (PSB-PE)."
2419569,"Aprovada a Redação Final assinada pelo Relator, Dep. Pedro Campos (PSB-PE)."
2324055,"Rejeitada a Emenda do Senado Federal ao Projeto de Lei nº 3.453, de 2021."
2352207,"Rejeitada a Emenda do Senado Federal ao Projeto de Lei nº 3.453, de 2021."
2352356,"Rejeitada a Emenda do Senado Federal ao Projeto de Lei nº 3.453, de 2021."
2352426,"Rejeitada a Emenda do Senado Federal ao Projeto de Lei nº 3.453, de 2021."
2352427,"Rejeitada a Emenda do Senado Federal ao Projeto de Lei nº 3.453, de 2021."
2352428,"Rejeitada a Emenda do Senado Federal ao Projeto de Lei nº 3.453, de 2021."
2352494,"Rejeitada a Emenda do Senado Federal ao Projeto de Lei nº 3.453, de 2021."
2352496,"Rejeitada a Emenda do Senado Federal ao Projeto de Lei nº 3.453, de 2021."
2352512,"Rejeitada a Emenda do Senado Federal ao Projeto de Lei nº 3.453, de 2021."
2352513,"Rejeitada a Emenda do Senado Federal ao Projeto de Lei nº 3.453, de 2021."
2352520,"Rejeitada a Emenda do Senado Federal ao Projeto de Lei nº 3.453, de 2021."
2352521,"Rejeitada a Emenda do Senado Federal ao Projeto de Lei nº 3.453, de 2021."
2352524,"Rejeitada a Emenda do Senado Federal ao Projeto de Lei nº 3.453, de 2021."
2352530,"Rejeitada a Emenda do Senado Federal ao Projeto de Lei nº 3.453, de 2021."
2352531,"Rejeitada a Emenda do Senado Federal ao Projeto de Lei nº 3.453, de 2021."
2354150,"Rejeitada a Emenda do Senado Federal ao Projeto de Lei nº 3.453, de 2021."
2418981,"Rejeitada a Emenda do Senado Federal ao Projeto de Lei nº 3.453, de 2021."
2418983,"Rejeitada a Emenda do Senado Federal ao Projeto de Lei nº 3.453, de 2021."
2405720,"Aprovado o Substitutivo do Senado Federal ao Projeto de Lei nº 1.269, de 2022. Sim: 343; não: 11; abstenção: 1; total: 355."
2411815,"Aprovado o Substitutivo do Senado Federal ao Projeto de Lei nº 1.269, de 2022. Sim: 343; não: 11; abstenção: 1; total: 355."
2418746,"Aprovado o Substitutivo do Senado Federal ao Projeto de Lei nº 1.269, de 2022. Sim: 343; não: 11; abstenção: 1; total: 355."
2419057,"Aprovado o Substitutivo do Senado Federal ao Projeto de Lei nº 1.269, de 2022. Sim: 343; não: 11; abstenção: 1; total: 355."
2405720,"Aprovada a Redação Final assinada pelo Relator, Lafayette de Andrada (Republicanos-MG)."
2411815,"Aprovada a Redação Final assinada pelo Relator, Lafayette de Andrada (Republicanos-MG)."
