proposicao_id,descricao
2238434,Rejeitada a Emenda de Plenário nº 18. Sim: 98; não: 314; total: 412.
2238434,Rejeitada a Emenda de Plenário nº 21. Sim: 191; não; 232; abstenção: 2; total: 425.
2238434,Rejeitada a Emenda de Plenário nº 19. Sim: 152; não: 279; total: 431.
2238557,Aprovado o Parecer.
2238631,Aprovado o Parecer.
2239461,"Aprovado o requerimento nº 143/2024,do Sr. Dr. Francisco que requer	a prejudicialidade	de projetos relacionados aos estados de pandemia, calamidade, Emergência de Saúde Pública de Importância Internacional (ESPII) e Emergência em Saúde Pública de Importância Nacional (ESPIN), relativos à covid-19, em tramitação na Comissão de Saúde."
2239483,Aprovado o Parecer.
2241780,Aprovado o Parecer.
2241809,Aprovado o Parecer.
2241811,"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  19 votos ""Sim"", 20 votos ""Não"". Quórum de votação: 39 votos."
2241973,Aprovado o Parecer em votação simbólica.
2241973,"Aprovado o Parecer com o seguinte resultado:  13 votos ""Sim"", 1 voto ""Não"". Quórum de votação: 14 votos."
2242274,Aprovado o Parecer.
2242971,Aprovado o Parecer.
2243120,Aprovado o Parecer.
2247123,Aprovado o Parecer.
2247201,Aprovado o Parecer.
2247239,Aprovado o Parecer.
2247269,Aprovado o Parecer.
2247285,Aprovado o Parecer.
2247312,Aprovado o Parecer.
2247316,Aprovado o Parecer.
2247352,"Aprovado o requerimento nº 1667/2024,do Sr. Pedro Westphalen, que solicita urgência (art. 155) para o PL 351/2019."
2250217,Aprovado o Parecer.
2250280,Aprovado o Parecer.
2250723,"Aprovada a Emenda do Senado Federal ao Projeto de Lei nº 2.228, de 2020."
2250723,"Aprovada a Redação Final assinada pelo Relator, Dep. Amom Mandel (CIDADANIA-AM)."
2252119,Aprovado o Parecer.
2252196,Aprovado o Parecer com Complementação de Voto.
2252591,Aprovado o Parecer.
2252640,Aprovado o Parecer.
2252803,"Aprovado o parecer da Relatora, Deputada Laura Carneiro."
2252952,Aprovada a emenda de redação e a Redação Final.
2253614,Aprovado o Parecer.
2253791,Aprovado o Parecer.
2253994,Aprovado o Parecer.
2254081,Aprovado o Parecer.
2254249,Aprovado o Parecer.
2254495,"Aprovado o Substitutivo ao Projeto de Lei nº 3.118, de 2020, adotado pelo Relator da Comissão de Saúde."
2254495,"Aprovada a Redação Final assinada pelo Relator, Dep. Zucco (PL-RS)."
2254770,Aprovado o Parecer.
2256202,Aprovado o Parecer.
2256252,Aprovado o Parecer.
2256529,Aprovado o Parecer.
2256669,Aprovado o Parecer.
2256746,Aprovado o Parecer.
2256847,Aprovado o Parecer.
2256875,Aprovada a Redação Final.
2257366,Aprovado o Parecer.
2257498,Aprovado o Parecer.
2258826,Aprovado o Parecer.
2258828,"Aprovado o parecer da Relatora, Deputada Laura Carneiro."
2258980,Rejeitado o Requerimento de Retirada de Pauta.
2258980,Aprovado o Parecer.
2259126,Aprovado o Parecer.
2259182,Aprovada a Redação Final.
2259808,Aprovado o Parecer.
2260507,Aprovado o Parecer.
2260646,Aprovada a Redação Final.
2260862,Aprovada a Redação Final.
2260907,Aprovado o Parecer.
2261031,Aprovado o Parecer.
2262940,Aprovado o Parecer.
2262945,"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  16 votos ""Sim"", 30 votos ""Não"". Quórum de votação: 46 votos."
2263286,Aprovado o Parecer.
2263446,Aprovado o Parecer.
2263666,Aprovado o Parecer.
2264340,Aprovado o Parecer.
2264343,Aprovado o Parecer.
2264847,Aprovado o Parecer.
2265271,Aprovado o Parecer.
2265271,Aprovado o Parecer.
2265503,"Rejeitado o requerimento nº 503/2022,do Sr. Rui Falcão, que solicita urgência (art. 155) para o PL 3890/2020."
2265936,Aprovado o Parecer.
2266396,"Aprovado o parecer da Relatora, Deputada Daniela do Waguinho."
2266427,Aprovado o Parecer.
2267120,Aprovado o Parecer.
2267120,Aprovada a Redação Final.
2267833,Aprovado o Parecer.
2267839,"Aprovado o Parecer com o seguinte resultado:  10 votos ""Sim"", 4 votos ""Não"". Quórum de votação: 14 votos, apresentou voto em separado o Deputado Junio Amaral."
2268661,Aprovado o Parecer.
2268676,Aprovada a Redação Final.
2269745,"Realizar o encaminhamento do PL-327/2021 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2269745,"Realizar o encaminhamento do PL-327/2021 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2269745,"Realizar o encaminhamento do PL-327/2021 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2269745,"Realizar o encaminhamento do PL-327/2021 à CME (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2269745,"Realizar o encaminhamento do PL-327/2021 à CMADS (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2269745,Rejeitado o Requerimento. Sim: 51; não: 350; abstenção: 3; total: 404.
2269745,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 327, de 2021, adotada pela relatora da Comissão de Meio Ambiente e Desenvolvimento Sustentável, ressalvados os destaques."
2269745,Mantido o texto. Sim: 279; não: 93; total: 372.
2269745,Rejeitada a Emenda de Plenário nº 1. Sim: 195; não: 222; total: 417.
2269745,Mantido o texto. Sim: 225; não: 187; total: 412.
2269745,Mantido o texto. Sim: 283; não: 135; total: 418.
2269745,Mantido o texto. Sim: 382; não: 21; abstenção: 5; total: 408.
2269745,Mantido o texto. Sim: 315; não: 87; abstenção: 1; total: 403.
2269745,Aprovada a Emenda de Plenário nº 20. Sim: 306; não: 121; abstenção: 1; total: 428.
2269745,"Aprovada a Redação Final assinada pela relatora, Dep. Marussa Boldrin (MDB-GO)."
2270109,Aprovado o Parecer.
2270995,Aprovado o Parecer com Complementação de Voto.
2271848,Aprovado o Parecer.
2275783,Aprovado o Parecer.
2276064,"Apresentação do VTS n. 1 CDHMIR (Voto em Separado), pelo Deputado Delegado Paulo Bilynskyj (PL/SP)."
2277348,Aprovado o Parecer.
2277460,Aprovado o Parecer.
2277800,Aprovado o Parecer.
2278233,Aprovado o Parecer.
2279476,Aprovado o Parecer.
2279748,Aprovado o Parecer.
2279761,Aprovado o Parecer.
2280452,Aprovado o Parecer.
2281236,Aprovado o Parecer.
2282220,Aprovado o Parecer.
2282424,Aprovado o Parecer.
2282540,Aprovado o Parecer.
2282598,Aprovado o Parecer.
2282608,Aprovado o Parecer.
2282719,Aprovado o Parecer.
2282719,Aprovada a Redação Final.
2283051,Aprovado o Parecer.
2283127,Aprovado o Parecer.
2283181,Aprovado o Parecer.
2283230,Aprovado o Parecer.
2284065,Aprovado o Parecer.
2284075,Aprovado o Parecer.
2284090,Aprovado o Parecer.
2284472,"Aprovado o requerimento nº 4167/2023,do Sr. Zeca Dirceu, que solicita urgência (art. 155) para o PL 4364/2020."
2284791,Aprovado o Parecer.
2285390,"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  4 votos ""Sim"", 33 votos ""Não"". Quórum de votação: 37 votos válidos e 1 obstrução."
2285518,Aprovado o Parecer.
2285551,Aprovado o Parecer.
2285925,Aprovado o Parecer.
2286113,Aprovado o Parecer.
2286134,Aprovado o Parecer.
2286134,Aprovada a Redação Final.
2286575,Aprovado o Parecer.
2286627,"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  16 votos ""Sim"", 29 votos ""Não"". Quórum de votação: 45 votos."
2287259,Aprovado o Parecer.
2287259,Aprovada a Redação Final.
2287265,Aprovada a Redação Final.
2287481,Aprovada a Redação Final.
2287572,Aprovado o Parecer.
2287817,Aprovado o Parecer.
2287862,Aprovado o Parecer.
2288116,Aprovado o Parecer.
2288132,Aprovada a Redação Final.
2288344,Aprovado o Parecer.
2288638,Aprovado o Parecer.
2288670,Aprovado o Parecer.
2289549,"Aprovado o Parecer, com voto contrário da Deputada Célia Xakriabá."
2289886,Aprovado o Parecer com Complementação de Voto.
2289918,Aprovada a Redação Final.
2290130,"Rejeitado, em votação simbolica, o Requerimento de Votação Nominal da Retirada de Pauta."
2290130,"Rejeitada a votação nominal do Requerimento de Retirada de Pauta. Resultado: 13 votos ""Não"". Quórum de votação: 13 votos."
2290130,Rejeitado o Requerimento de Retirada de Pauta.
2290130,Rejeitado o Requerimento de Retirada de Pauta.
2290130,"Aprovado o Parecer, contra o voto do Deputado Gilson Marques. Apresentaram votos em separado os Deputados Eli Corrêa Filho e Gilson Marques."
2290430,Aprovado o Parecer.
2290438,Aprovado o Parecer.
2290616,Aprovado o Parecer.
2290668,Aprovada a Redação Final.
2290676,Aprovado o Parecer.
2290694,Aprovado o Parecer.
2290759,Aprovada a Redação Final.
2290775,Aprovado o Parecer.
2291214,Aprovado o Parecer.
2291298,"Rejeitado o Parecer. Resultado: 10 votos ""Não"". Quórum de votação: 10 votos."
2291298,"Aprovado o Parecer Vencedor do Dep. Delegado Matheus Laiola. O parecer do Relator, Dep. Zé Trovão, passou a constituir Voto em Separado."
2291559,Aprovado o Parecer.
2291953,Aprovado o Parecer.
2292013,Aprovado o Parecer.
2292064,Aprovado o Parecer.
2292121,Aprovada a Redação Final.
2292812,Aprovado o Parecer.
2292817,Aprovado o Parecer.
2292830,Aprovado o Parecer.
2292874,Aprovado o Parecer.
2292906,Aprovada a Redação Final.
2293041,Aprovada a Redação Final.
2293064,Aprovado o Parecer.
2293232,Aprovado o Parecer.
2293625,Aprovado o Parecer.
2293628,Aprovado o Parecer.
2293794,Aprovado o Parecer.
2293861,"Aprovado o Substitutivo do Senado Federal ao Projeto de Lei nº 2.796, de 2021."
2293861,"Aprovada a Redação Final assinada pelo Relator, Dep. Darci de Matos (PSD-SC)."
2294025,Aprovado o Parecer.
2294042,Aprovado o Parecer.
2294751,Aprovado o Parecer.
2294751,Aprovada a Redação Final.
2294856,Aprovado o Parecer.
2294856,Aprovada a Redação Final.
2294975,Aprovado o Parecer.
2295042,Aprovado o Parecer.
2295057,Aprovado o Parecer.
2295102,Aprovado o Parecer.
2295178,Aprovado o Parecer.
2295249,Aprovado o Parecer.
2295252,Aprovado o Parecer.
2295946,Aprovado o Parecer.
2296274,Aprovado o Parecer.
2296299,Aprovado o Parecer.
2296528,"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  19 votos ""Sim"", 24 votos ""Não"". Quórum de votação: 43 votos."
2296528,"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  12 votos ""Sim"", 24 votos ""Não"". Quórum de votação: 36 votos."
2296570,Aprovado o Parecer.
2296571,Aprovado o Parecer.
2296653,Aprovado o Parecer.
2297003,"Aprovado o Parecer, com voto contrário da Deputada Célia Xakriabá."
2297003,Aprovada a Redação Final.
2297310,Aprovado o Parecer.
2297854,Aprovado o Parecer.
2298028,Aprovado o Parecer.
2298438,"Apresentação do VTS n. 2 CTRAB (Voto em Separado), pelo Deputado Luiz Gastão (PSD/CE)."
2299446,Aprovado o Parecer.
2299524,Aprovado o Parecer.
2299603,Aprovado o Parecer.
2299783,Aprovado o Parecer.
2299783,Aprovada a Redação Final.
2299791,Aprovado o Parecer.
2299791,Aprovada a Redação Final.
2299795,Aprovada a Redação Final.
2300349,Aprovada a Redação Final.
2300605,Aprovado o Parecer.
2300833,"Apresentação do VTS n. 1 CSPCCO (Voto em Separado), pelo Deputado Ismael Alexandrino (PSD/GO)."
2300939,Aprovado o Parecer com Complementação de Voto.
2301009,Aprovado o Parecer.
2301009,Aprovada a Redação Final.
2301017,Aprovado o Parecer.
2301017,Aprovada a Redação Final.
2301103,"Aprovado o Requerimento de Retirada de pauta, por votação nominal, concedida de ofício pelo Presidente. Resultado:  11 votos ""Sim"", 3 votos ""Não"". Quórum de votação: 14 votos."
2301330,Aprovado o Parecer.
2301564,Aprovada a Redação Final.
2301564,Aprovado o Parecer.
2301589,Aprovado o Parecer.
2301683,"Rejeitada a Emenda do Senado Federal ao Projeto de Lei nº 3.453, de 2021."
2301954,Aprovado o Parecer.
2302446,Aprovado o Parecer.
2303116,Aprovado o Parecer.
2303125,Aprovado o Parecer.
2303871,"Apresentação do VTS n. 2 CCJC (Voto em Separado), pela Deputada Laura Carneiro (PSD/RJ)."
2304365,Aprovado o Parecer.
2304678,Aprovado o Parecer.
2304678,Aprovada a Redação Final.
2304769,Aprovada a Redação Final.
2304869,Aprovado o Parecer.
2304907,Aprovada a Redação Final.
2304912,Aprovado o Parecer.
2304934,Aprovado o Parecer.
2305135,"Aprovado o Projeto de Decreto Legislativo nº 927, de 2021."
2305135,"Aprovada a Redação Final, assinada pela Relatora, Dep. Laura Carneiro (PSD/RJ)."
2305193,Aprovado o Parecer.
2305375,"Apresentação do VTS n. 1 CSPCCO (Voto em Separado), pela Deputada Duda Salabert (PDT/MG)."
2305375,"Apresentação do VTS n. 2 CSPCCO (Voto em Separado), pelo Deputado Delegado Matheus Laiola (UNIÃO/PR)."
2305684,Aprovada a Redação Final.
2305689,Aprovado o Parecer.
2305697,Aprovado o Parecer.
2305697,Aprovada a Redação Final.
2305699,Aprovado o Parecer.
2305699,Aprovada a Redação Final.
2305816,Aprovada a Redação Final.
2306071,Aprovado o Parecer.
2306352,"Aprovado o Parecer, apresentou voto em separado o Deputado Nikolas Ferreira."
2306403,Aprovado o Parecer.
2307263,Aprovado o Parecer.
2307263,Aprovada a Redação Final.
2307272,Aprovado o Parecer.
2307272,Aprovada a Redação Final.
2307288,Aprovado o Parecer.
2307545,Aprovado o Parecer com Complementação de Voto.
2307587,Aprovado o Parecer.
2307641,"Aprovado o Projeto de Lei nº 4.364, de 2020."
2307641,Aprovada a Emenda de Redação da Comissão de Constituição e Justiça e de Cidadania.
2307641,"Aprovada a Redação Final assinada pela Relatora, Dep. Laura Carneiro (PSD-RJ)."
2307716,Aprovado o Parecer.
2307716,Aprovada a Redação Final.
2308223,"Realizar o encaminhamento do PL-4129/2021 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2308223,"Realizar o encaminhamento do PL-4129/2021 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2308223,"Realizar o encaminhamento do PL-4129/2021 à CMADS (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2308223,"Aprovado o Substitutivo do Senado Federal ao Projeto de Lei nº 4.129-B, de 2021, com exceção dos incisos VI e X do artigo 2º, com o restabelecimento do inciso V do artigo 2º do texto aprovado pela Câmara dos Deputados."
2308223,"Rejeitados os incisos VI e X do artigo 2º do Substitutivo do Senado Federal ao Projeto de Lei nº 4.129-B, de 2021."
2308223,"Aprovada a Redação Final assinada pelo Relator, Dep. Duarte Jr. (PSB-MA)."
2308461,Aprovado o Parecer.
2308582,Aprovado o Parecer.
2309142,Aprovado o Parecer.
2309874,Aprovado o Parecer.
2309874,Aprovada a Redação Final.
2310126,Aprovado o Parecer.
2310156,Aprovada a Redação Final.
2310232,"Realizar o encaminhamento do PL-4272/2021 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2310535,Aprovado o Parecer.
2311272,Rejeitado o Requerimento de Retirada de Pauta.
2311272,Aprovado o Parecer.
2311727,"Aprovado o Projeto de Decreto Legislativo nº 1.117, de 2021."
2311727,"Aprovada a Redação Final, assinada pelo Relator, Dep. Marcos Tavares (PDT-RJ)."
2311870,Aprovado o Parecer.
2311881,Aprovado o Parecer.
2311904,Aprovado o Parecer.
2311904,Aprovada a Redação Final.
2312231,"Realizar o encaminhamento do PL-4413/2021 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2312231,"Realizar o encaminhamento do PL-4413/2021 à CTRAB (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2312645,Aprovado o Parecer.
2312881,Aprovado o Parecer.
2312900,Aprovado o Parecer.
2313108,Aprovado o Parecer.
2313156,Aprovado o Parecer.
2313792,"Aprovado o Substitutivo ao Projeto de Lei nº 13, de 2022, adotado pelo Relator da Comissão de Meio Ambiente e Desenvolvimento Sustentável, ressalvado o destaque."
2313792,Rejeitada a Emenda de Plenário n° 1.
2313792,Mantido o texto.
2313792,"Aprovada a Redação Final assinada pelo Relator, Dep. Fred Costa (Patriota-MG)."
2313801,Aprovado o Parecer.
2313817,Aprovado o Parecer.
2313942,Aprovado o Parecer.
2313978,Aprovado o Parecer.
2313995,"Realizar o encaminhamento do PL-124/2022 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência."
